id,create_at,text,user_name,user_description,user_followers_count,user_friends_count,state,county,city
1312575225519775745,2020-10-04T02:08:14.000Z,@StikyIckyHickey @sdr_medco @SadieMaeTN Perhaps...But too many on the Hill now have been confirmed positive. He had signs....🤷🏽‍♀️ Who really knows in this crazy BS!? But the odds are now that he actually contracted COVID-19. Either way he’s toast!!!!! #WearADamnMask https://t.co/eal8FcblzW,RENEEWEATHERS2,retired teacher minor in history married gym rat love all sports and cooking. Learn something new everyday! 🌊🌊🌈❄️#blockedbytrumpNoDM! NO PORN or ADS! ❌,60675,60972,Nevada,Clark,Enterprise
1312593297064558593,2020-10-04T03:20:03.000Z,@maddow Poor tRUMP with COVID-19 Is it possible that tRUMP is faking having COVID-19? In order to get sympathy votes since the polls show him behind Biden by 10+ points. Which test was used?,SpurrierThomas,I’m an embedded real time software engineer who thinks too hard and doesn’t think anything good about tRump.,5,61,Florida,Brevard,West Melbourne
1312609372128772097,2020-10-04T04:23:56.000Z,After 3 weeks #NFL players are starting to get COVID. Tbh I was surprised they lasted this long. I was starting to think this was too good to be true. But nope. Covid has hit and now games will start getting delayed. Causing a mess all around the league.,newloveEric,I’m just out here tweeting random things n shit,178,468,California,Los Angeles,Montebello
1312636858539610112,2020-10-04T06:13:09.000Z,Should’ve had team hotels set up to begin with. Only people allowed in being players coaches staff and family. The NBA pulled off the bubble successfully and didn’t have any COVID cases. The NFL should’ve took notes,sheley_s,mass media major • #vstate22,193,704,Georgia,Lowndes,Valdosta
1312715111371595777,2020-10-04T11:24:06.000Z,Colby Covington slams those wishing President Trump harm after he tests positive for COVID-19 https://t.co/G8YaXXlZRb via @Yahoo. I hope trump suffers miserably with visible lifelong side effects,SheilaFinley18,null,2,20,Illinois,Cook,Lincolnwood
1312744925801451529,2020-10-04T13:22:34.000Z,@ng_fem @UMGoBlueinMI @whodare28295775 @HinerVicki @CBSNews Obviously I do not know how death certificates are populated just the same way the other post really does not know about comorbities and how they affect a Covid death. Some of y’all really need to learn sarcasm OR read the thread so you under the room when you open your mouth,tho_co412,Building the future by seeing the past. It's not just a house it's a lifestyle. Thom-Con & Gideon Pointe Inc with Nest Studio & Holdings LLC. IG:gideonpointe,953,1733,Pennsylvania,Allegheny,Pittsburgh
1312768130490478595,2020-10-04T14:54:47.000Z,@VictoriaSWoeste Well yes for you a regular person who isn’t around the super spreader and walking embodiment of Covid himself 24-7!,LauraBray__,We must VOTE in historic numbers to take our country back from Trump on 11/3! Nothing else matters until then. #BidenHarris2020,1422,1153,New York,New York,Manhattan
1312782137322541057,2020-10-04T15:50:26.000Z,There is a metaphor for covid-19 papers here,KhoaVuUmn,Applied Econ PhD student at U of Minnesota,3960,4995,Minnesota,Ramsey,Falcon Heights
1312791378875817984,2020-10-04T16:27:09.000Z,.@NYCMayor wants state approval to close public and private schools in 9 NYC ZIP codes (Brooklyn & Queens) that are seeing a surge in COVID cases starting tomorrow.,KevRincon,Anchor|Reporter @WCBS880|@CBSNewYork,2189,451,New York,New York,Manhattan
1312803853247688707,2020-10-04T17:16:43.000Z,@JasonMillerinDC a piece of shot deadbeat dad who asked the mother of his child to have an abortion. I hope you get COVID-19 and die on a ventilator just like Trump.,KyAOt86,null,44,551,Pennsylvania,Erie,Erie
1312820205928632321,2020-10-04T18:21:42.000Z,@revoltandestroy Have not dined inside or outside dining since Covid-19 shutdown.,Chappyricky,Fresh water resourcing activist. Democrat Retires unionist Lyricist Poet Love science astrophysics and astronomy. 😎,1396,1482,Nevada,Clark,Sunrise Manor
1312836768115245056,2020-10-04T19:27:31.000Z,At least 'somebody' is taking care of his city!Unlike #Trump not taking care of our Nation!New York City mayor proposes closing schools and businesses in 9 areas with high Covid-19 positivity rateshttps://t.co/DWmIoUdEpV,Alamar9,I don't know HOW... I NOW Live in A world Free of #Trump #Covid19 Racism Misogyny! One Day ALL WENT #PHOOF!#FutureIsNOW... #Tathata,1386,1351,California,Santa Barbara,Santa Barbara
1312855164206931968,2020-10-04T20:40:37.000Z,@SeanPenn I like presidents who don’t cause millions of people to get COVID 19.,DebraSilverman1,null,348,470,New York,New York,Manhattan
1312868432006832134,2020-10-04T21:33:20.000Z,@realDonaldTrump You are now learning covid is much stronger than you and your lies. The truth isscience is science in fact is fact ..And the fact is you are extremely high risk when it comes to covidYou are old you are obese… And according to your tax returns extremely low income!,animalrescuer08,Liberal Resister fighting to take back America from vile curruption.Working to save and rescue animals in need and from high kill shelters.,1789,1320,New York,Kings,Brooklyn
1312874563601010688,2020-10-04T21:57:42.000Z,Who are you paying visits to? Didn’t you say that you got to know COVID intimately? So why are you talking about planning visits? To infect more Americans??,ShivaShafii,Strategic Communications and Marketing. Formerly @seattlesymphony @WVSO. @CharlestonWV native. Iranian. Makeup. Let’s talk DEI. she/her. Tweets are my own.,1462,1358,Washington,King,Seattle
1312882068162895873,2020-10-04T22:27:31.000Z,@TessEractica @BeschlossDC I saw that he was admitted. I did not see the rest. Normally I would take someone at their word. In this instance while I believe he is in the hospital and receiving treatment for Covid his hinky doctor history of bald-faced lying force me to entertain a different possibility.,GlenAlanBurris,Writer wanna be accomplished ukulele player recovering lawyer. This is not my dog. It’s my personal trainer’s sister’s dog.,297,535,Hawaii,Hawaii,Hawaiian Paradise Park
1312890836024135681,2020-10-04T23:02:22.000Z,@realDonaldTrump SIR WITH ALL DUE GREAT RESPECT WICKED NANCY PELOSI SHOULD BE TESTED FOR THE COVID 19 BET SHE HAS IT THE GREAT POLITICAL DINASOUR ALWAYS PUSHING SHIT AND ALWAYS GOING AROUND IT ALL DEMOCRATIC TREASONOUS PARTY MEMBERS SHOULD BE TESTED https://t.co/MJWGtreEII,J_S21_,null,25,33,California,San Bernardino,Rialto
1312900436421160963,2020-10-04T23:40:31.000Z,Does anyone think that this fake COVID infection will help him get votes? I don't.,MsLivia1,#BidenHarris2020 Resister Domestic Violence No More Activist with Poor People’s Campaign l follow back all resisters #BlackLivesMatter,2156,2213,Kansas,Sedgwick,Wichita
1312910304062259205,2020-10-05T00:19:43.000Z,There’s a reason that we have a rule against big decisions or deep cleaning at our house if I’m on steroids (based on an n of 2 past experiences)—leads to broken (but clean) glassware and more drama than usual. That was with waaaay lower doses than are being given for Covid.,elblakeney,Health services researcher & nurse |patient safety team-based care relational coordination interprofessional rounds implementation science| views are my own,248,821,Washington,King,Seattle
1312923719405309956,2020-10-05T01:13:02.000Z,First time to a museum since covid and it’s not that bad. I actually like the tickets idea because people aren’t everywhere in the way and taking pics.,terrywasherexo,✨I can teach you but I have to charge.✨,899,840,New York,New York,Manhattan
1312942522172407808,2020-10-05T02:27:45.000Z,After Friday and covid in general... this was looking about right 😅,Carianita_cls,♏️ 🦂 🇪🇨 🗽 👨‍👩‍👧‍👧 👩‍❤️‍💋‍👨 3️⃣0️⃣,383,916,New York,Bronx,Bronx
1312955094653005825,2020-10-05T03:17:42.000Z,Covid is very real. Now its origins are still suspicious to me but I don’t wanna get into all that on my TL.,BounceRoccSkate,The Realest Realist. 𝔄𝔩𝔢 💖.,1325,366,California,Los Angeles,Los Angeles
1312973597959507969,2020-10-05T04:31:14.000Z,"@IvankaTrump Shame on you. I guarantee if you or your kids get Covid-19 you may have your ""come to your maker"" moment. Money isn't everything. Lose someone you love and see how you feel then.",KathyWoodhood,Married 39years2 kids1cool St.Bernard/Great Dane Ted who's the best. Going thru multiple myeloma w/Randy.WE ARE MAKING IT TO 40 BITCHES!Woodbury,2064,2728,Minnesota,Washington,Woodbury
1313006894357700608,2020-10-05T06:43:32.000Z,Tell me about your hospital stay with covid or your loved ones' experience. Show Twitter how different it is when We the People get covid compared to king Trump.,SunandSipCups,Single momma with chronic illnesses living adventurously in the PNW. Crafty creator storyteller liberal quirky Ravenclaw loves bad jokes + good coffee🖤,29667,17497,Washington,Yakima,Terrace Heights
1313072561127915525,2020-10-05T11:04:28.000Z,Trump catching Covid is SUCH a good episode of “America” omg,DrDChester,Morehouse Gen Surg PGY3 Drake h8r b4 it was cool Nola Saints AK41 Grady ig @finallydrchester,82,220,Georgia,Fulton,Atlanta
1313099969449136130,2020-10-05T12:53:23.000Z,Trump supporters in Maryland speak out about Covid diagnosishttps://t.co/OU41FDMxmx,honorverity,null,266,889,New York,Suffolk,Amityville
1313113343973109760,2020-10-05T13:46:32.000Z,Covid testing is so uncomfortable im sick of this shit 😩,Yungbart1,SOUS CHEF 👨🏾‍🍳🥩🍴🔪 #Producer. 🎹🔊🎷🥁 #Photographer 📸 #BruteAmbassador @brute_impact,1169,958,Georgia,Fulton,Atlanta
1313138191403290625,2020-10-05T15:25:16.000Z,Since credibility was neverThereIt has to be Covid,dondle_percy,wanting all to be treated with respectBut won't tolerate bullshitlive long Love longer,2292,4040,Illinois,Cook,Chicago
1313146363719421952,2020-10-05T15:57:44.000Z,@ArcieroMelissa Got right in and out....now trying to get a COVID test so I can do dialysis in FL next week.,ChaddingtonNC,Sconnie raised. Observer of life. Sarcasm enthusiast. Traveler. Dog lover. Family. Swear worder. Beach goer...kidney needed.. ...#Packers #Tigers IG - buranmh,1479,1269,North Carolina,Union,Waxhaw
1313155379073777667,2020-10-05T16:33:34.000Z,@HonorJustLoyal @realDonaldTrump It’s amazing that you forget the Covid is a new type of virus that no one no one not even Fauci knew what was going to happen how can you blame one man for all those deaths when he jumped on it as fast as could ..Are you an armchair quarterback?,PuckettDianne,singer/keybrd player in gospel band The Gospel Truth since 1996-signature song Help Me by Larry Gatlin.. Reflextherapist- album recorded in 2000,33,150,Texas,Bexar,Alamo Heights
1313167774244503552,2020-10-05T17:22:49.000Z,Matt is one of the dumbest mf'er on this planet after Trump. I don't feel bad for any of those in the WH. I have had to attend family funerals via zoom due to COVID-19. Clean the entire WH Rona for good!!! #TrumpHasCovid #TrumpIsATraitor #TrumpIsBroke #TrumpIsNotABillionaire,SisterChill,Constance L. Hill is a African American national conference speaker and teacher. With a love for God family and my community.,177,954,Nevada,Clark,Las Vegas
1313181567825534977,2020-10-05T18:17:38.000Z,This is my therapy folks. My bliss. Be and stay blessed. Be safe in times of COVID-19. – ♫I Was Losing You by T.G. Sheppard from #SoundHound https://t.co/nSTIP0QGOr,mbvukutaphiri,Music nut and news junkie. Father of four and citizen of the world. Grandpa to eight,1573,3230,California,Sacramento,Sacramento
1313189518342721537,2020-10-05T18:49:13.000Z,@realDonaldTrump Is it okay if the families of the 210000 dead are afraid of Covid? #BidenHarrisToSaveAmerica,BenTiberius,Black Lives Matter,86,1110,Washington,King,Kirkland
1313193225344167937,2020-10-05T19:03:57.000Z,#TheTwitterPOTUS is not as sick as he claims. Frivolous downplaying of his COVID is an insult to the 211000 US individuals who died from it.#politicalstunt#CDCdefiantPOTUS#COVID19,watchoftheweek,Audiovisual and Hospitality Industries U of Iowa '87 #AlwaysAHawkeye #GoHawkeyes #GoHawks #OnIowa Vintage Watch Collector,1913,4150,Illinois,Kane,Elgin
1313197508181532676,2020-10-05T19:20:58.000Z,@Dav_or_Davin Propaganda or publicity stunt? Either way...Trump is the biggest threat to our national security and our public health. He is downplaying COVID-19 and as I predicted yesterday touting miracle drugs instead of encouraging masks and social distancing!! 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️,Dvan524,#BaltimoreCity🏡 #FormerBank AVP🏦 #Government🏛 Community Liaison #PublicPolicy!! #UBLawStudent! #FormerKamalaHarris #SheilaDixonMayor2020 #BidenHarris2020,837,531,Maryland,Baltimore,Baltimore
1313201171109117959,2020-10-05T19:35:31.000Z,Gyms been off the radar for a while now... After months of spouting nonsense about a fake virus... he couldn't bare to tell us all that he has Covid & was forced to quarantine. In other news... #GymJordan likes to hang out in the men's locker room next to the shower. Fact ✔️ .,strangebrew101,Never trust a liar 👉 Love trumps hate 👉🚫 Border seperation 👉 Resist✍️Corruption 👉Humanitarian for ☮️ 👉 🌎fan 👉 Follow me = Follow you 👁️❤️🇺🇸,1596,4021,Ohio,Tuscarawas,Dover
1313206421085806592,2020-10-05T19:56:23.000Z,Just. Doesn’t. Get. It. So detached from the world the rest of us live in. Which of the three ghosts visit him in his COVID dream tonight?,tomhoffarth,"Bats L/Throws R/Reads L-R & upsidedown (ie: Keaton M. in ""The Paper"") Lancing free: @AngelusNews @LongBeachPost @sbjsbd @LABJnews More: http://TheDrillLA.com",3950,2678,California,Los Angeles,Los Angeles
1313213222447730688,2020-10-05T20:23:25.000Z,@realDonaldTrump Never even had COVID. This is the real HOAX. #LincolnProject #JoeBiden,stevedonovan,null,8,225,Illinois,DuPage,Glen Ellyn
1313218565881954304,2020-10-05T20:44:39.000Z,@MVD731 I dont see whats wrong with saying 'don't be afraid of covid don't let it dominate your life'. Hes not saying its not a threat hes just saying dont panic. That doesn't mean dont be precocious it just means dont live in fear. What about saying that is wrong?,ZzShy,Newbie YouTuber who plays Pokemon and Speedruns.Current LP: https://t.co/Q5X4OWHNjaYouTube: https://t.co/MrWYa7BBkyTwitch: https://t.co/iajqoAkVqKCheck me out!,26,101,Utah,Salt Lake,West Jordan
